CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Target
-99793.62,-54274.23,-99894.42,-763.56,0.0,0.0,0.0,0.0,3
-99791.865,-54273.15,-99893.97,-764.775,0.0,0.0,0.0,0.0,3
-99788.715,-54271.53,-99894.42,-764.325,0.0,0.0,0.0,0.0,3
-99792.225,-54263.79,-99893.115,-762.525,0.0,0.0,0.0,0.0,3
-99795.105,-54257.22,-99892.98,-760.815,0.0,0.0,0.0,0.0,3
-99788.535,-54257.085,-99893.655,-765.045,0.0,0.0,0.0,0.0,3
-99789.39,-54258.39,-99900.09,-771.885,0.0,0.0,0.0,0.0,3
-99791.64,-54260.505,-99899.19,-769.365,0.0,0.0,0.0,0.0,3
-99791.19,-54259.965,-99887.175,-753.84,0.0,0.0,0.0,0.0,3
-99792.405,-54260.19,-99892.89,-761.22,0.0,0.0,0.0,0.0,3
-99789.345,-54260.055,-99889.605,-758.43,0.0,0.0,0.0,0.0,3
-99787.725,-54261.765,-99880.065,-746.145,0.0,0.0,0.0,0.0,3
-99790.02,-54259.695,-99878.49,-743.175,0.0,0.0,0.0,0.0,3
-99787.5,-54255.42,-99878.805,-745.515,0.0,0.0,0.0,0.0,3
-99792.63,-54252.945,-99900.945,-772.965,0.0,0.0,0.0,0.0,3
-99797.13,-54253.26,-99904.005,-772.38,0.0,0.0,0.0,0.0,3
-99788.355,-54249.84,-99889.02,-758.295,0.0,0.0,0.0,0.0,3
-99793.305,-54249.165,-99883.8,-751.41,0.0,0.0,0.0,0.0,3
-99793.53,-54253.305,-99894.915,-759.195,0.0,0.0,0.0,0.0,3
-99792.54,-54255.105,-99902.205,-766.845,0.0,0.0,0.0,0.0,3
-99799.065,-54254.34,-99901.08,-763.605,0.0,0.0,0.0,0.0,3
-99796.725,-54253.485,-99899.46,-760.095,0.0,0.0,0.0,0.0,3
-99787.635,-54251.595,-99882.585,-746.055,0.0,0.0,0.0,0.0,3
-99790.29,-54242.595,-99909.315,-779.535,0.0,0.0,0.0,0.0,3
-99795.87,-54236.565,-99909.18,-775.845,0.0,0.0,0.0,0.0,3
-99792.99,-54236.79,-99900.855,-768.555,0.0,0.0,0.0,0.0,3
-99792.945,-54237.015,-99894.735,-763.56,0.0,0.0,0.0,0.0,3
-99794.07,-54238.77,-99892.17,-757.8,0.0,0.0,0.0,0.0,3
-99796.14,-54238.095,-99897.57,-758.115,0.0,0.0,0.0,0.0,3
-99789.84,-54239.67,-99904.455,-771.975,0.0,0.0,0.0,0.0,3
-99789.57,-54239.67,-99899.1,-764.82,0.0,0.0,0.0,0.0,3
-99794.115,-54240.75,-99899.865,-763.29,0.0,0.0,0.0,0.0,3
-99785.79,-54239.535,-99892.98,-757.44,0.0,0.0,0.0,0.0,3
-99788.715,-54233.82,-99891.81,-755.55,0.0,0.0,0.0,0.0,3
-99794.88,-54234.045,-99892.395,-752.67,0.0,0.0,0.0,0.0,3
-99793.8,-54238.59,-99896.265,-757.305,0.0,0.0,0.0,0.0,3
